K_dl	K_zld	K_cic	K_sna	K_vnd	a_dl	a_zld	a_cic	a_sna	a_vnd	q_btm	w_dl.zld	Beta	Cic_att
0.0686339	0.182144	6.04663	3058.33	0.140623	5.35536	7.15579	0.00712765	0.476864	0.0480615	0.00413393	47.8872	12.7764	9.00152
0.858205	0.105664	5.92239	6101.59	0.268286	2.53888	5.83341	0.006187	0.501475	0.773142	0.00399265	96.3768	21.4939	11.2604
2.19711	0.298486	5.14251	1558.71	1.93021	1.95496	9.48643	0.0014715	0.389764	0.000641536	0.00305726	98.8456	2.11875	6.37679
3.68268	0.061663	4.61954	9575.14	5.09594	3.08804	9.86954	0.00450508	0.408266	0.975916	0.00799603	98.9386	3.52201	10.9366
5.12267	0.226912	5.29458	326.638	3.22935	1.61753	9.28866	0.0245971	0.00997033	0.0170524	0.00690402	97.9664	2.2355	5.13294
0.605137	0.169928	4.23892	302.77	1.87567	2.33099	6.35216	5.51268e-05	0.0194911	0.010757	0.00434314	99.9438	14.8456	6.89253
1.38171	0.206054	5.36147	9534.21	4.20354	3.14489	7.62819	0.0028854	0.457861	0.9801	0.00580634	48.9245	3.09678	9.55319
2.10685	0.592442	5.98738	1081.16	1.97093	7.92865	5.85612	0.118959	0.29323	6.5929e-05	0.00221193	7.07351	3.38067	7.62942
11.7465	2.23726	5.81308	240.443	2.72626	1.7073	5.25125	0.00648994	0.00308081	2.1751e-05	0.000927514	52.5653	2.38564	5.3651
0.136798	0.509114	6.28744	2217.01	0.549116	2.11323	7.964	0.0224749	0.414648	0.0429607	0.00122126	95.0829	4.19395	8.37942
12.6445	0.0723586	11.133	591.164	1.75708	1.79071	8.67951	0.320864	0.0398751	0.11111	0.00767016	50.6657	5.47873	10.103
0.702265	0.845096	7.58306	8043.74	1.23205	3.28957	7.09083	0.0553597	0.46122	0.0313788	0.00331459	57.8047	1.45118	6.1601
4.50617	0.0276163	3.45292	297.499	2.77041	4.673	7.58269	0.0562406	0.0163999	8.77298e-05	0.00415984	99.1857	24.6044	7.4708
0.326811	0.16469	5.61068	911.199	1.11077	3.4459	9.99584	0.0646767	0.236714	0.00920612	0.00423813	44.9472	6.37814	7.82176
3.55339	0.186704	17.9298	4966.81	0.586249	5.42106	6.62184	0.276093	0.38207	1.02614e-05	0.00350141	51.9802	2.76646	14.6151
0.111487	0.851991	8.59036	2318.81	2.80613	4.37983	7.39027	0.039273	0.394028	0.000498022	0.0057855	98.0442	1.48391	5.7113
0.0212868	0.269014	6.85883	1930.94	0.447606	5.41538	9.08119	0.0920425	0.519419	0.00281352	0.00136679	10.5236	12.3307	7.56658
2.31487	1.2018	6.38953	2082.98	2.11336	2.67248	6.64814	0.0377747	0.411465	0.00329463	0.00179372	20.3588	1.70156	5.88211
2.20521	0.190069	6.962	1772.14	1.22685	3.54655	7.60826	0.22147	0.36491	0.000742133	0.00248236	57.3546	5.14225	9.62637
8.06336	0.175432	3.81377	6249.71	0.0774607	1.8319	5.91588	4.76221e-05	0.507438	0.279963	0.00230837	46.2989	10.4776	8.97119
0.521045	0.140367	4.07948	507.684	2.85499	5.47961	9.98681	0.0133701	0.221675	0.0761545	0.003595	48.8746	9.06224	6.09954
0.174733	0.118086	5.76982	2271.14	453.958	6.10855	7.51397	0.0245453	0.154625	0.989799	0.00409499	24.9163	24.6558	8.5125
5.98117	0.220154	4.34304	409.022	1.93212	2.68835	8.48207	0.0223045	0.0494394	0.0317577	0.00334918	4.60688	7.47165	6.23349
0.0275756	0.222606	5.22995	286.667	1.10281	6.1993	6.31157	0.00323083	0.0733968	0.0307444	0.0073739	17.972	11.4388	6.48209
10.1536	0.227049	5.44443	424.788	2.73238	3.14485	6.32266	0.0945933	0.020781	0.0160493	0.0091239	18.4379	2.8301	6.47
0.0940596	0.151825	6.02439	1555.8	176.663	4.46352	6.81871	0.0115332	0.144337	0.983882	0.00390655	12.4639	24.9818	8.30601
13.1468	0.0950347	5.04245	626.324	2.06156	2.75633	8.92415	0.0359404	0.162193	0.0500826	0.00488577	15.2647	6.90622	8.76209
0.525109	0.362092	7.11193	5394.12	2.03539	4.30163	6.55	0.0259266	0.434964	0.942935	0.00681517	14.9625	2.9602	8.96663
0.961244	0.350205	5.46742	1135.17	1.46054	5.10613	8.11698	0.027114	0.160799	0.00143704	0.00173566	41.4497	3.04379	8.42886
6.14211	0.278865	5.02689	2442.18	0.0881174	3.2162	8.05809	0.00952187	0.0170917	3.94443e-05	0.00211659	43.8626	1.84933	9.2757
3.31579	0.185049	6.36565	4926.97	0.0879749	1.57684	7.41939	0.0234024	0.499805	0.000199203	0.00118767	99.9306	11.4852	11.3363
0.414553	0.215545	5.2547	895.598	1.87747	4.41666	6.89902	0.041392	0.300502	0.00817843	0.00995774	58.7445	4.18228	7.1318
0.895365	0.0944897	3.84616	359.75	2.21674	4.24812	6.53145	0.048358	0.123319	3.27855e-05	0.00774103	99.6594	11.3105	7.12554
0.42917	1.04592	6.80495	6097.76	1.1685	3.73881	5.71152	0.0642582	0.463817	0.00216493	0.00345251	86.5969	1.63483	6.34963
1.6115	0.115193	3.9882	532.792	2.25044	4.11104	7.98192	0.0270779	0.0845092	7.10576e-05	0.0081083	98.7588	3.81448	7.35575
0.0861933	0.1786	6.49544	318.141	0.820019	3.30775	8.74448	0.010475	0.0390787	0.00828166	0.00282904	16.4328	15.8059	7.94055
0.119917	0.165042	7.54715	893.874	0.365727	2.62813	8.49756	0.123202	0.012352	0.108	0.00145867	88.8888	24.8672	9.63547
1.03884	0.0868778	5.82579	5093.99	7.31094	2.52665	6.6334	0.0198305	0.393243	0.945012	0.00805654	48.9194	15.3278	9.87253
6.04065	0.13232	5.18376	2120.16	0.871636	1.26315	9.07016	0.0391444	0.4813	0.000112086	0.002717	28.4401	11.4431	8.61339
1.1882	0.222011	6.51112	1150.64	0.147268	1.49584	9.63346	0.0124085	0.0239055	0.357426	0.00437886	9.43057	4.13292	8.75699
0.0939813	0.155413	6.06077	354.708	2.07283	3.98072	7.42015	0.086761	0.0324341	0.195834	0.00337847	90.0594	24.3743	7.02966
0.564712	0.0708101	8.3345	1975	105.63	1.53895	9.9652	0.11555	0.0185651	0.989929	0.00533486	73.7821	18.5561	10.3921
1.00678	0.5905	6.0456	562.188	1.15527	1.09487	5.95395	0.0164323	0.0741879	0.0282924	0.00451863	99.684	2.81756	7.23963
0.0440848	0.663267	5.01901	333.72	1.53001	9.70229	4.85457	0.00193057	0.028751	0.0146877	0.00173859	52.752	11.7397	6.65264
0.244697	0.786619	4.54779	434.787	1.27119	7.33016	3.69571	0.00185468	0.0129123	0.00204229	0.00111522	22.9619	24.3442	7.57256
0.0321407	0.372643	5.63719	284.26	1.13727	8.05356	4.76799	0.0290037	0.00412453	0.12511	0.00274615	6.4256	24.8872	6.76544
0.02084	0.738806	4.98987	5170.59	111.949	9.14855	4.47326	0.000363472	0.416175	0.989864	0.00190999	8.80942	12.5105	6.83485
3.06536	2.47235	4.11143	769.297	1.4489	5.92186	1.71788	0.0107463	0.218284	0.00049209	0.0020931	40.5328	15.3471	8.4451
1.29751	0.968538	4.14739	400.481	2.04393	6.09775	2.89643	0.0583733	0.0831378	0.020147	0.0014546	89.5299	8.93466	7.36392
5.60682	0.426823	2.771	484.362	2.88244	9.95645	1.83255	0.000206075	0.0179831	0.00258785	0.00222051	52.0832	14.4475	7.52941
2.94686	1.32931	4.28718	695.657	3.72928	9.33216	3.36648	0.00243491	0.0605453	0.0301435	0.0022378	63.535	2.0808	5.72468
0.765095	0.584028	3.91562	330.898	2.96343	9.99559	5.00935	1.77715e-05	0.0107947	0.0405676	0.00212682	29.6562	4.65874	6.54259
0.0211623	11.7426	5.06631	528.327	1.08701	4.73834	2.15011	0.00010035	0.210221	0.0166093	0.00248582	98.5944	12.5867	6.77209
5.17743	0.472202	2.6436	326.89	3.79325	6.43129	3.51972	0.000654126	0.00485046	0.00230155	0.00202472	75.9435	6.03658	4.32015
14.4001	0.157549	2.83909	1127.68	3.56514	6.39832	3.41151	0.00423596	0.265446	0.000192818	0.0012802	94.8106	9.20374	7.62998
0.126981	0.454963	5.0945	290.084	1.01762	9.94136	3.25484	0.000218957	0.0553299	0.000529829	0.00600822	1.14392	24.4465	6.46674
0.0570032	22.6274	10.2136	5163.45	0.0427163	7.30721	1.83082	0.0978972	0.531799	0.000254207	0.00821749	35.4868	4.99816	10.0071
0.0269133	2.27907	5.28834	308.641	1.7382	9.23815	2.96449	0.00443914	0.0365941	0.00821446	0.00537184	85.4146	5.19771	6.425
0.0107992	12.2404	5.11869	1996.5	0.454525	4.03172	1.64291	0.000174394	0.531103	2.42437e-05	0.00504738	24.2013	23.1421	6.99529
0.925342	9.11715	5.7846	347.637	5.67938	10.0001	2.85252	0.00582991	0.137232	0.00306866	0.00385962	99.94	1.87571	4.02106
4.16318	0.0946835	8.16811	2239.73	1.69898	9.01117	3.81452	0.151545	0.324322	0.0010657	0.00421365	58.0611	9.49788	13.6078
8.98863	0.450338	4.31124	371.717	6.85718	8.76937	2.84703	0.0405563	0.00309616	0.000729732	0.00811361	80.9682	2.39171	4.46567
8.25038	0.844169	3.36367	1347.86	3.95369	6.07263	2.94832	0.000759069	0.299745	0.00348698	0.00329792	97.8722	2.6254	4.70886
0.0235225	6.15805	5.02528	1265.99	1.0946	7.28268	2.39538	1.4766e-05	0.426541	0.110112	0.00164455	90.8666	14.0427	7.18368
0.358772	1.24703	6.62639	266.946	2.99188	3.96366	6.11411	0.000523113	0.0271247	0.0014324	0.00312433	22.4	2.15054	5.51643
0.864806	3.28483	3.85537	1946.58	1.20295	8.9456	1.64931	0.000136298	0.427455	0.000365147	0.00237286	38.3259	17.8988	8.81777
1.53238	0.582706	5.83538	1759.06	1.37526	6.10668	3.56652	0.0579957	0.413663	0.00780098	0.00125425	97.7718	7.08695	10.3241
0.281829	0.338515	3.93627	305.538	2.14621	6.53416	4.92163	0.000553692	0.0429658	0.000934084	0.00128355	99.0678	20.8077	7.26295
0.609965	3.42698	5.40003	775.211	2.0578	9.98228	2.28693	0.0483394	0.0645297	0.20386	0.00171046	95.3211	4.56785	9.78376
0.409016	1.90452	3.84429	466.363	3.59191	8.18172	2.80069	2.10882e-05	0.157562	0.191763	0.00251013	71.0286	6.15524	6.21941
11.3487	0.169641	2.81667	815.286	4.54588	8.76504	2.42048	0.00418204	0.116114	0.0716523	0.00163261	99.0611	10.7895	7.74357
2.02499	0.471813	4.06219	1649.54	1.29738	6.6124	1.80502	0.000189224	0.404486	0.00149869	0.00587368	34.4367	19.3167	8.93004
1.5341	1.4735	4.50788	446.599	2.37418	8.6989	1.93315	0.0114404	0.0193873	0.139988	0.00428581	26.3647	9.92071	8.71689
3.63772	3.06735	3.92837	638.834	3.01699	9.92697	2.58959	0.00612753	0.0128658	0.0942439	0.00300955	10.1539	3.06343	6.8055
0.0363529	4.47588	6.14813	2476.5	124.557	9.10063	2.5352	0.0459551	0.0781911	0.971825	0.00474067	56.3449	4.47438	8.49147
0.605437	4.59008	8.50458	234.164	8.23606	9.99887	4.54077	0.000851008	0.0567878	0.005349	0.00554891	45.4587	1.53147	3.77225
0.903168	2.00011	3.58808	322.365	2.5565	6.53202	2.41167	0.000593832	0.108411	0.0317315	0.00369792	97.9195	4.84765	5.85471
1.94583	0.305678	3.20212	2308.37	3.42239	8.54338	3.2678	0.00213938	0.300963	0.349633	0.0044288	99.3708	4.57599	7.82243
3.14861	0.036887	5.35006	1524.92	2.04493	6.77288	5.40552	0.211511	0.362551	1.53986e-05	0.00999693	98.1781	9.78141	9.27435
0.680514	0.757464	3.11897	604.344	4.5997	9.87805	2.63116	5.03045e-05	0.00915158	0.290785	0.00331638	99.9742	7.75924	6.14044
0.0510413	12.2975	4.66415	317.259	1.61253	5.60979	1.71464	2.45824e-05	0.0339802	0.0401339	0.00404844	94.6699	20.7407	6.55087
0.0248961	0.17341	4.93346	575.238	1.19492	3.49836	4.4369	6.72094e-05	0.268956	0.152175	0.0098925	99.0262	24.4292	6.54383
7.48112	0.119599	2.45928	578.519	4.7112	9.82731	2.46159	1.53322e-05	0.089922	0.0407772	0.00957175	89.9624	5.1985	5.27068
0.0370132	3.86722	5.15042	2178.09	0.532034	6.71838	2.66572	0.000548776	0.514152	4.05413e-05	0.00198108	17.6369	11.5071	7.01366
4.69053	0.192619	3.38579	885.382	2.42271	8.1002	3.74585	0.000611507	0.31029	0.000799712	0.00208531	15.8586	24.0795	8.09396
7.90292	0.0758546	3.71727	713.68	3.93444	9.9588	4.6833	0.077557	0.023904	0.0100669	0.00303915	98.5676	4.6435	9.27362
0.292637	4.60756	5.42694	211.544	4.93584	9.99227	3.84754	0.000375205	0.011123	0.00191912	0.00223213	98.3371	2.01152	4.34994
0.549708	0.661442	4.24807	1652.2	1.48038	5.99027	4.42062	0.000557809	0.391445	0.000536803	0.0019883	99.9722	4.14486	8.06359
0.0581566	11.2311	7.61233	266.231	4.27405	9.99815	3.84808	0.00308796	0.0141193	0.00419552	0.00258302	99.9748	1.66858	5.45706
0.581313	0.0641282	9.03285	6142.77	0.0291216	3.97309	5.27546	0.17233	0.50601	1.3764e-05	0.00843039	73.009	24.8761	11.2365
2.51248	0.619625	6.75992	740.698	1.49117	6.33954	3.0908	0.0111794	0.122902	0.00700735	0.00370676	15.3698	7.73122	10.6899
5.16229	1.12098	3.58944	2976.84	3.0524	9.9914	2.96404	0.00867117	0.309354	0.001094	0.00578436	31.3975	1.81559	4.66721
5.40556	0.0804864	4.1299	370.277	2.58854	6.70962	3.72497	0.007768	0.016708	0.0266198	0.00450848	29.4389	24.7449	8.95559
0.571898	3.49525	4.06373	429.44	1.65813	5.4017	1.69349	0.00153356	0.236434	6.3667e-05	0.00372725	43.8702	21.1231	7.22799
0.0264108	0.594239	6.1393	488.728	1.34107	9.99958	5.22252	0.0277502	0.0298452	0.133236	0.00504746	47.6833	4.53999	7.17824
0.0231948	0.607003	5.78525	437.211	0.849264	1.70521	4.56544	0.00226963	0.0451161	0.0269019	0.00926992	1.68094	4.45302	6.73065
0.830954	3.47144	5.8655	1344.13	1.37075	9.72959	1.27552	0.141222	0.386245	0.00136572	0.00775978	40.889	14.0784	9.74497
0.320917	0.444504	5.1325	7453.53	0.112346	9.90777	2.92537	5.31909e-05	0.46953	0.000353072	0.00789936	98.4014	4.86717	11.1712
0.192094	0.149477	4.78381	415.429	1.69742	5.23348	3.75139	0.0339737	0.0204315	0.0831879	0.00999885	97.861	24.2297	7.2145
1.02666	0.521737	3.28526	1031.35	1.84442	9.92495	1.5156	0.011907	0.377022	0.000109224	0.00382578	99.2783	24.95	7.75239
3.08453	3.91572	3.96986	1177.32	3.17305	6.69125	2.4231	0.000891512	0.346068	1.60813e-05	0.00303111	94.5425	2.57057	5.05275
2.01143	0.723307	3.57771	363.169	4.7728	9.98584	3.23646	8.70878e-05	0.0464001	0.0129157	0.0052852	99.0064	2.66595	4.24999
0.189562	3.27978	6.06479	126.756	6.15432	9.88537	3.80195	0.00522352	0.232665	0.000315543	0.00566095	61.3777	4.02969	3.05741
0.835527	0.943995	3.92289	410.182	2.96939	6.38125	3.22042	0.00637286	0.193707	0.000243156	0.00683566	99.6819	3.01462	5.30199
2.8841	0.499077	5.26261	487.707	7.50153	9.63586	4.93415	0.0075093	0.0501438	0.00240499	0.00994906	93.5914	2.01846	2.84024
5.11075	0.281772	4.11871	1552.39	2.69147	6.91282	3.45577	0.0310487	0.260668	0.0010445	0.008019	99.9997	2.25797	6.92758
5.35276	0.170319	3.77877	1162.63	2.42468	9.99004	1.76991	0.121623	0.316322	4.95383e-05	0.00281964	57.8856	24.5409	8.47472
0.199814	0.844005	6.4094	500.39	1.21361	7.48706	3.40602	0.0867152	0.0211902	0.00244849	0.00200011	33.7165	14.8383	8.62692
31.9225	0.310582	2.2908	857.921	8.09066	9.95968	3.24451	0.000769659	0.125588	0.0121606	0.00207431	15.3505	3.7777	4.90408
0.0165629	1.35778	5.64897	1511.7	0.693195	1.98013	4.51375	0.0188868	0.500115	0.020747	0.00136283	6.83404	7.36988	6.72922
0.0276035	1.07712	5.58039	931.837	0.598212	9.20921	3.37338	0.0010789	0.272223	0.34983	0.00180634	7.3191	17.843	7.88235
3.31215	1.30051	3.54756	379.891	2.82244	9.97371	2.64915	0.00181867	0.019372	0.00725912	0.00099605	38.0411	6.87183	7.39738
0.0100696	1.92497	5.739	261.983	1.31412	3.64629	5.0402	6.19157e-05	0.0354636	5.18393e-05	0.00112835	11.2781	4.41601	6.06217
0.88373	0.764587	7.01843	2301.13	0.0980775	7.37153	4.98305	0.00666827	0.0200503	0.0845611	0.00183094	48.2093	2.01688	11.5237
1.48295	2.51808	3.9597	549.327	2.98334	9.83413	2.97824	0.00689819	0.0780341	0.0279484	0.00234962	38.9564	2.64805	5.8344
0.0260567	1.10895	6.5571	4078.5	276.495	5.73161	5.44136	0.0313185	0.306255	0.989722	0.00243887	13.5204	3.08747	7.17704
0.687723	0.879342	3.87875	3701.18	0.868591	9.4716	2.67	0.00133377	0.45221	0.00510049	0.00222242	72.4516	7.2707	9.69169
0.831992	0.527137	5.20949	5047.47	0.557864	4.45289	5.10333	0.0119101	0.465908	0.152508	0.00232248	76.2021	3.35398	9.43854
1.53819	0.61302	3.11275	7720.52	8.14833	9.30489	4.07677	4.56215e-05	0.391124	0.685382	0.00142258	81.7215	3.5596	6.70006
0.324764	0.672732	4.00032	568.051	2.13523	6.10756	4.33143	0.0077966	0.202149	0.0848316	0.00117334	77.2153	11.2192	7.24158
0.760067	0.610611	5.24434	1442.64	1.6558	9.99972	3.79012	0.0124164	0.303023	0.0130325	0.00172378	99.9723	4.10761	10.0973
1.03281	0.37417	6.92409	6027.03	0.107141	5.48411	2.85714	0.041689	0.484715	0.0124313	0.00176468	99.4012	19.064	13.4677
0.469593	6.05989	5.30975	499.175	4.35231	9.38818	2.38979	0.000813465	0.00923091	0.215289	0.00963427	24.8298	2.64515	6.23402
0.0986611	0.222016	7.72404	1787.77	0.0888431	6.02805	4.32729	0.0620191	0.333499	0.00017251	0.00770108	17.4833	16.7014	9.42268
0.685539	0.43145	6.37504	4315.11	0.862535	8.0883	4.52946	0.0115978	0.4526	0.359492	0.00318098	22.1494	6.35101	10.9608
2.75136	0.343906	4.68966	478.687	2.16285	8.34217	3.44513	0.0194491	0.00367437	0.000144316	0.00950712	12.9715	5.23221	8.5791
3.31491	1.77738	9.01621	1744.98	0.0772424	2.84253	2.65202	0.138026	0.195714	0.297587	0.00755481	1.92336	4.82236	9.73135
1.63906	0.265205	3.95016	1350.93	3.55124	9.95009	4.73223	0.00415032	0.317462	0.182201	0.00463808	35.6895	4.94543	7.43263
2.53437	3.02663	4.3296	500.588	4.26509	9.9964	2.93177	0.000605996	0.0816088	0.0471948	0.00420413	21.7586	2.09083	5.03787
0.0554941	0.355329	5.20018	2897.87	0.414975	8.82342	3.10796	0.0107979	0.503536	0.024601	0.00798441	38.5773	19.2269	7.75314
0.0114834	0.268769	5.0165	411.127	1.12164	9.97471	3.63855	2.54463e-05	0.165921	5.21099e-05	0.00998786	99.9959	20.6599	6.55015
0.193826	0.321858	5.20248	848.843	1.3069	5.30276	3.21811	0.00799119	0.203545	0.18196	0.00545668	52.9935	24.6781	8.08337
0.402711	0.766701	6.26345	1990.72	0.437356	2.17073	4.44657	0.0619254	0.522778	4.97346e-05	0.00184374	1.47501	12.2742	7.4007
1.63465	0.29919	4.3418	627.186	1.44669	6.88153	4.04401	0.019836	0.127055	0.00557616	0.0028819	7.18765	24.6485	7.692
3.74329	0.0704752	5.68103	626.114	2.74957	9.04205	5.04466	0.0125041	0.137396	2.97422e-05	0.00227712	96.0983	12.4304	12.0577
4.03665	0.150812	3.56636	538.965	2.79534	9.30094	3.79791	0.0268039	0.106507	1.35554e-05	0.00121752	67.1524	17.7798	9.1803
0.0410163	1.81547	8.22395	4124.77	0.0552842	1.03757	3.75073	0.128493	0.564344	0.000304222	0.0021071	99.3049	5.61928	8.1879
0.0158677	3.80595	7.14671	269.03	2.14835	9.38565	3.73153	0.0225032	0.09269	0.000215068	0.00541982	31.747	2.38453	5.75268
0.829376	0.515732	4.75525	3129.94	1.50079	8.78456	5.32126	0.0126247	0.403745	0.00202676	0.00443948	32.8415	2.2948	7.58164
5.85322	0.194768	3.87665	190.783	7.03627	7.24335	4.11165	0.00698517	0.0252851	0.00107524	0.005363	96.633	15.4415	2.16318
3.7512	0.243592	6.45508	399.612	2.92451	8.03523	3.4506	0.233114	0.0236272	2.11653e-05	0.00476743	71.1994	4.65467	8.50778
0.0100085	0.321021	5.4722	3223.87	0.169457	8.22217	4.02073	0.00805431	0.556279	0.159581	0.00422311	31.8696	24.99	7.72236
0.100652	3.98807	7.75446	6506.38	0.0737664	9.19415	1.74812	0.0816596	0.509355	3.43632e-05	0.00682205	86.8542	8.12688	11.1354
8.79693	1.27056	4.14654	1174.5	4.53768	7.65326	2.54279	0.000512861	0.240254	0.00015197	0.00372907	89.3027	1.91984	5.68488
0.0428789	0.411092	6.60182	1082.94	2.96459	9.96487	4.88634	0.072985	0.0399154	0.868428	0.00158213	25.4505	22.7976	8.74271
0.0361481	1.85713	5.60314	2721.3	0.398569	1.81295	4.11999	0.00767229	0.547052	0.147712	0.00105562	5.93972	7.74609	7.22278
1.28802	0.781919	3.83539	343.331	2.65098	9.99146	3.23564	0.0136534	0.0382051	0.048611	0.00204696	19.33	9.96414	7.16745
2.75758	9.04553	4.54377	701.625	2.11017	8.04706	1.16088	0.016001	0.115557	0.0811017	0.00244456	99.9486	19.0557	9.42142
0.0280637	4.07369	5.76923	791.111	5.34654	7.75333	3.03713	0.0269489	0.0233767	0.57883	0.00164339	99.3672	7.55074	7.07127
1.20136	0.578512	3.8223	361.036	3.12963	9.17888	2.30987	0.0450561	0.00136075	0.163329	0.00178873	64.3463	22.8046	7.663
1.9901	2.55612	6.64103	241.773	5.62707	5.41011	5.45775	0.0097907	0.00186244	0.0110002	0.00109822	69.224	1.77058	4.20156
0.556988	1.61159	4.85721	376.767	1.62036	9.93419	1.72068	0.00975868	0.061093	5.49283e-05	0.00807087	8.06019	22.0003	7.27676
0.523541	1.86012	10.2283	549.035	2.5136	7.85482	3.94819	0.201411	0.0247155	0.00867254	0.00346871	45.3916	1.91704	7.64667
0.0102054	1.1131	6.20574	2632.63	0.295358	2.38417	2.34626	0.0589168	0.550434	0.0034452	0.00970824	15.3344	12.3431	7.44287
18.871	1.2023	4.8911	381.633	8.8734	9.91061	3.9151	0.00222368	9.13989e-05	0.00398019	0.00513876	3.52901	2.11461	4.07009
0.692349	2.78177	6.26668	9847.09	5.19185	3.09477	2.65759	0.101864	0.504773	0.92937	0.00802371	68.0284	2.54805	7.60803
3.12145	0.228497	3.79362	518.906	5.58295	9.81261	5.00432	0.015811	0.00661223	0.00911585	0.00998267	98.1342	2.02637	4.17183
1.99162	0.0773794	6.24261	1499.14	1.87623	8.51229	4.89035	0.0500553	0.335961	0.0202178	0.00748769	62.5207	9.26825	11.6215
1.01631	1.25241	4.14399	599.426	5.39246	7.75481	3.19523	0.0143406	0.0478819	0.271187	0.00296811	99.848	3.34509	5.80016
0.439211	13.2993	4.89286	5290.75	9810.45	8.65488	1.66413	0.0793144	0.274665	0.98986	0.00445849	99.3391	5.07285	8.85055
0.675806	1.17027	8.47688	5390.08	0.0345552	5.33081	2.02946	0.122114	0.49379	0.00863558	0.00374972	95.6665	10.0084	12.7215
1.37014	1.3645	3.92551	1626.85	1.64892	9.96882	2.03287	0.073728	0.399887	0.000660996	0.00283872	37.8353	9.57173	8.14047
0.26032	1.11378	6.12684	5602.61	0.0843723	1.8179	4.98383	0.0277333	0.543311	0.335435	0.00255236	25.782	3.27861	7.51199
0.287897	2.47616	5.39694	1456.82	1.26969	9.67032	2.95145	0.0226784	0.394264	0.0113686	0.00231889	16.3003	6.61914	7.82181
0.197731	1.2756	4.6239	1859.47	0.980144	7.15465	3.32752	0.0168971	0.390978	2.0362e-05	0.00160101	49.2021	9.95417	7.90475
0.0277678	1.32181	7.62332	574.633	1.08012	9.93608	3.57863	0.13096	0.154703	0.000514108	0.00155905	70.2077	11.7257	8.09191
0.0924406	1.19741	6.86048	793.164	1.66804	9.86573	3.79451	0.143384	0.310534	1.04439e-05	0.00101834	94.0965	10.1461	8.45392
0.198014	3.28703	4.90015	345.288	1.88904	5.36867	3.61518	0.00861104	0.0149865	0.00389251	0.00102982	99.9967	4.19499	7.03836
0.0964071	0.252128	5.92243	278.258	1.20552	4.72844	5.76816	0.0556155	0.0485732	0.0294022	0.00644224	8.13199	13.6905	6.36016
3.42126	1.33757	6.46982	303.35	2.6083	6.59318	2.37892	0.17014	0.0118615	0.00164837	0.00998191	18.0088	3.36117	7.2616
3.1406	0.249696	3.67184	913.592	3.65045	6.12544	5.28221	0.0135179	0.190542	0.00215214	0.00951885	93.0434	2.15923	4.56994
12.0372	2.11581	4.69482	676.587	6.10616	9.38835	1.90623	0.124194	0.0303681	0.00615468	0.00388439	78.458	2.12778	5.28765
0.0537757	5.23369	5.82708	395.214	2.7174	8.73808	2.99727	0.01119	0.0127673	0.00113818	0.008206	98.7751	2.20125	5.54801
0.0608948	0.658854	5.00455	432.442	1.34996	9.96365	5.31119	0.00748606	0.101566	0.0700915	0.00190372	24.8549	8.30623	6.72386
6.37945	0.404011	3.35562	3547.67	1.16371	4.9697	5.50836	0.0140563	0.38563	0.000567195	0.00115855	36.8219	3.44073	7.73391
0.0163184	0.4608	12.631	1416.23	0.0241154	5.48281	4.02766	0.220832	0.289434	0.0013373	0.00702224	30.436	8.33508	10.0361
0.0454812	1.86943	4.9712	1016.91	1.03174	9.97424	1.64345	0.000386994	0.417744	0.00175295	0.00997064	30.5404	24.9169	6.93201
0.795243	3.21149	5.34675	5935.07	0.143935	8.97494	1.16177	0.0356193	0.479235	0.198291	0.00731475	48.2229	17.1801	11.9783
0.825207	3.0121	7.98388	3904.69	0.702277	8.93518	1.36075	0.197929	0.473061	0.128573	0.00411936	38.0054	20.7996	11.6469
3.61611	0.0879983	33.1548	1008.97	3.14874	9.29759	4.63736	0.128785	0.0770486	0.177781	0.0047714	57.4921	8.17348	17.7358
0.523204	0.55118	5.14706	983.966	2.82672	9.96464	4.95355	0.0799727	0.236008	0.00882031	0.00424935	99.9603	2.12512	6.43006
2.43488	0.101433	4.63492	621.014	2.00767	8.94941	2.6318	0.0751764	0.078327	0.00658964	0.00393996	75.4018	24.9305	10.1063
0.173444	0.827887	5.48926	381.688	3.45986	9.678	7.86034	0.000101673	0.1191	0.0186576	0.0012218	48.4636	2.41851	5.55141
