V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17
4922.37	0.214536	7625.79	30.2393	53.8795	3.03747	4.95641	0.255286	4.75737e-05	0.00073047	0.00989848	86.8652	1.03245	14.2439	0.013934	0.0093764	6
5485.74	0.214359	8502.79	33.7696	55.0705	3.04541	5.01581	0.252795	5.61116e-05	0.000800044	0.00957756	82.2775	1.03186	14.242	0.014752	0.0097285	6
5679.23	0.226538	9200.85	32.6617	52.9383	3.01883	4.92162	0.256304	8.559e-05	0.000905193	0.00858684	99.8808	1.03088	14.4363	0.014729	0.0096926	6
5043.38	0.226138	7406.5	31.3677	53.4621	3.05171	4.84013	0.257626	5.7942e-05	0.000838442	0.00952933	87.0775	1.0367	14.0184	0.014783	0.0091664	6
4863.04	0.216124	7500.67	31.4468	53.8906	3.04619	4.93094	0.255304	4.552e-05	0.00072177	0.00987655	86.2018	1.03393	14.2198	0.013598	0.0093182	6
4958.97	0.231386	8280.75	27.8134	54.2386	3.05656	4.84881	0.261697	5.67727e-05	0.000875878	0.00947745	92.9102	1.04874	14.0233	0.015234	0.0094752	6
5229.64	0.226872	8275.55	36.2414	50.658	2.96962	4.79664	0.261517	7.09993e-05	0.00079266	0.00960762	99.0307	1.03881	14.3062	0.012632	0.0091554	6
5878.55	0.210832	8375.05	26.5229	54.042	3.04706	4.84483	0.253211	5.56498e-05	0.000790335	0.00935954	91.3948	1.03151	14.2114	0.01553	0.0097435	6
5211.05	0.209714	8133.15	24.3175	55.4048	3.08778	4.92576	0.257795	7.20151e-05	0.00110727	0.00911278	85.7747	1.04193	14.1452	0.013606	0.0094698	6
5016.19	0.217048	7598.35	32.7823	53.8064	3.02694	4.98025	0.252514	4.71308e-05	0.000697623	0.00990137	85.696	1.0296	14.2897	0.01404	0.0095582	6
5207.22	0.220758	6941.81	29.536	54.9152	3.08182	4.81146	0.25419	6.80823e-05	0.000910111	0.00968353	85.3131	1.048	13.727	0.014464	0.0092789	6
5377.92	0.193093	8286.82	40.6219	39.4142	2.69746	4.77839	0.294756	8.24238e-05	0.000668971	0.0093817	86.6382	1.05777	14.3094	0.012407	0.00834	6
5809.08	0.197232	7892.71	35.4956	53.7245	3.0792	4.77936	0.254387	7.26797e-05	0.000892423	0.00966103	75.6166	1.03355	14.1308	0.014075	0.009614	6
5201.7	0.219493	7813.95	31.2714	53.9387	3.05783	4.83393	0.257163	4.76713e-05	0.000817055	0.00961274	87.6789	1.0394	14.081	0.014021	0.0092736	6
5297.95	0.206089	8290.3	34.4882	52.1145	2.995	4.91136	0.2591	5.52847e-05	0.000843371	0.00995089	88.9458	1.03163	14.2882	0.014836	0.0094172	6
5424.81	0.220115	7160.89	31.572	44.5599	2.83406	4.77463	0.272958	0.000134061	0.000731028	0.00927937	84.4442	1.03192	14.1447	0.017145	0.0090515	6
5799.24	0.214808	7588.67	30.4865	53.0463	3.04533	4.74382	0.251385	4.79631e-05	0.00100079	0.00931575	94.4243	1.0335	14.1184	0.014108	0.0094182	6
5225.07	0.231781	7665.01	34.7241	53.5844	3.05536	4.79649	0.25493	5.60047e-05	0.000783148	0.00943093	88.382	1.03533	14.1509	0.013333	0.0092712	6
5048.79	0.223615	8374.02	31.5656	54.0712	3.04145	4.87955	0.256503	5.39824e-05	0.0008457	0.00994408	88.3719	1.03439	14.352	0.013431	0.0094446	6
4979.85	0.220235	7562.42	35.4855	53.9268	3.03113	4.97943	0.25243	4.655e-05	0.000691493	0.00989362	86.0506	1.02901	14.2752	0.014007	0.0095166	6
4928.91	0.218088	7492.76	31.0817	53.5044	3.0328	4.92133	0.254669	4.67308e-05	0.000724045	0.00989681	86.6299	1.03346	14.2412	0.013502	0.0093735	6
5631.82	0.203525	7737.6	33.0119	53.7149	3.07954	4.764	0.254995	5.34143e-05	0.000989914	0.0093575	88.9943	1.03265	14.1024	0.014786	0.0094002	6
5021.69	0.222352	8179.44	32.7537	54.1857	3.0421	4.88703	0.25605	5.49826e-05	0.000862307	0.0099505	89.2622	1.03746	14.2977	0.01258	0.0093729	6
5434.18	0.221143	8964.21	35.9148	53.0415	3.02459	4.97478	0.257031	8.39903e-05	0.000917467	0.00857381	99.8228	1.03014	14.4309	0.014459	0.0095754	6
4905.77	0.220464	7634.83	32.7631	52.4883	3.02641	4.84613	0.257274	4.76722e-05	0.000713856	0.0099104	86.3229	1.03235	14.3127	0.013765	0.0093659	6
5827.24	0.217354	7719.97	32.8135	53.189	3.02972	4.85899	0.248401	5.70685e-05	0.000717998	0.00927189	90.5649	1.02305	14.3223	0.015173	0.0098576	6
5722.84	0.203102	7886.15	32.1709	53.96	3.07543	4.77231	0.254373	5.52254e-05	0.00100765	0.00937694	88.8813	1.03547	14.1254	0.013853	0.0094127	6
5246.06	0.237265	7809.48	38.2341	53.1737	3.05819	4.7214	0.254856	6.76599e-05	0.000769184	0.00970944	86.4186	1.02961	14.234	0.014251	0.0094203	6
5181.92	0.209034	7630.46	37.321	47.8081	2.92702	4.77749	0.266745	4.33947e-05	0.000807806	0.00963172	90.3158	1.03229	14.3034	0.014456	0.0089931	6
5256.59	0.220414	8033.7	28.5314	54.5959	3.05294	4.93438	0.252873	5.70559e-05	0.000776851	0.00939104	89.8397	1.03217	14.2781	0.014051	0.009554	6
5064.62	0.203438	8431.42	33.4919	51.7595	3.00709	4.83151	0.26543	0.000100968	0.000879985	0.00983045	95.4193	1.04416	14.2293	0.013205	0.0090977	6
5164.93	0.212196	9029.36	30.8829	52.6276	3.03519	4.84487	0.261988	0.000138296	0.000710697	0.00949565	93.5632	1.0368	14.4045	0.013734	0.0094841	6
5567.99	0.20972	8191.42	28.2825	54.1413	3.05901	4.86043	0.25429	5.28303e-05	0.000985024	0.00930987	87.9603	1.03331	14.2685	0.013771	0.0095423	6
5634.29	0.200837	7105.9	31.571	52.6175	3.03939	4.87669	0.25125	0.000133339	0.000681382	0.00918078	88.5564	1.02602	14.1068	0.015316	0.00952	6
5825.4	0.215713	7345.5	22.8969	53.0936	3.02315	4.77307	0.250457	5.64496e-05	0.000776547	0.00942818	99.9876	1.03948	14.0092	0.013813	0.0095303	6
5433.68	0.214678	7932.58	31.8093	54.211	3.0575	4.87311	0.25358	4.6736e-05	0.000773846	0.00948028	89.8068	1.0325	14.171	0.014261	0.0094757	6
4908.02	0.22714	7500.45	30.9476	54.3728	3.05931	4.88409	0.254736	4.85905e-05	0.000730617	0.00990541	86.6377	1.0317	14.1436	0.014453	0.0093017	6
4912.64	0.225654	6895.45	34.2856	53.938	3.07411	4.81305	0.256216	4.32828e-05	0.00091582	0.00968482	87.1683	1.04228	13.7945	0.01521	0.0090779	6
4993.83	0.22941	8034.89	26.4351	54.8539	3.074	4.8788	0.257232	5.76769e-05	0.000840494	0.00942262	89.965	1.0395	14.1149	0.014739	0.0094147	6
5283.9	0.207362	8005.48	29.8836	52.4016	2.97185	5.04847	0.258296	6.22527e-05	0.000831591	0.00969034	85.6673	1.03164	14.2644	0.014607	0.0093724	6
4947.66	0.240405	7698.57	25.8149	55.4216	3.079	4.84847	0.254535	5.75628e-05	0.000920256	0.00951972	91.7989	1.04074	14.0633	0.014107	0.0093326	6
5881.62	0.197181	8597.07	32.6444	54.2037	3.06247	4.80123	0.253757	3.72836e-05	0.000942784	0.00962471	95.5589	1.03567	14.2404	0.013835	0.0096515	6
5727.56	0.218738	9532.27	27.1512	54.049	3.01918	4.98826	0.257788	0.000131443	0.00092812	0.00877877	95.9809	1.03744	14.413	0.013835	0.0097543	6
5175.08	0.228276	7722.26	35.275	54.7668	3.09587	4.79183	0.255009	5.55105e-05	0.000788534	0.00941229	88.7271	1.03699	14.0424	0.014477	0.0093454	6
5310.14	0.194565	7085.71	32.7329	50.6122	2.97304	4.86965	0.259691	4.59945e-05	0.00070377	0.00992135	86.3927	1.03905	14.0675	0.012883	0.0090065	6
5088.16	0.204238	7420.78	33.9982	53.4849	3.04754	4.9034	0.255218	4.60647e-05	0.000696127	0.00988855	85.7924	1.03162	14.1877	0.013989	0.0093511	6
4925.76	0.215395	7826.78	29.845	49.1775	2.96423	4.79346	0.269008	8.36407e-05	0.000782862	0.00919369	97.1158	1.04438	14.2399	0.012243	0.0088392	6
5840.84	0.205426	7910.16	34.0934	54.5174	3.0817	4.70696	0.255285	4.17479e-05	0.00118509	0.00983904	86.1292	1.04255	13.9346	0.015294	0.0095543	6
5648.07	0.186519	7671.44	38.6324	35.5936	2.57102	4.76563	0.303316	0.000158977	0.000683929	0.00930814	95.064	1.05814	14.3561	0.012	0.0077021	6
5598.26	0.21298	7858.02	32.3932	53.8821	3.03233	4.87648	0.251408	4.57872e-05	0.000759097	0.00988791	85.0488	1.03331	14.1729	0.013667	0.0095837	6
4579.1	0.254125	6944.79	35.8592	52.9727	3.06978	4.92164	0.25963	0.000112526	0.00099159	0.00784134	99.8845	1.0491	13.8699	0.012795	0.0086973	6
5518.82	0.226639	8346.65	32.8683	52.3406	3.02637	4.65365	0.261945	1.1349e-05	0.00133986	0.00982666	88.4588	1.03958	14.1805	0.014743	0.0091999	7
5608.23	0.231677	8517.39	30.348	54.0339	3.06678	4.62895	0.25618	1.11859e-05	0.00136842	0.00981736	95.7843	1.03775	14.1989	0.015129	0.0094403	7
5741.61	0.201775	7475.49	33.7881	43.6416	2.81437	4.7218	0.273764	1.15581e-05	0.000883205	0.00906564	98.8146	1.03966	14.3058	0.013097	0.0085936	7
5405.16	0.225033	7625.97	35.5868	51.1685	3.00104	4.79792	0.256342	1.15305e-05	0.000872595	0.00906403	98.7704	1.03406	14.1833	0.013733	0.0092047	7
5911.16	0.233624	8901.6	28.904	53.2332	2.99942	4.83877	0.254353	1.35128e-05	0.000765398	0.0094103	95.7498	1.03486	14.2947	0.014652	0.0097297	7
6038.42	0.192149	8446.52	33.4362	47.2146	2.8955	4.75942	0.269139	1.35893e-05	0.000860252	0.0094486	93.7934	1.04126	14.2185	0.015127	0.0091924	7
5785.2	0.213668	7733.35	35.0541	52.8685	3.04667	4.8158	0.253444	1.15316e-05	0.0008721	0.00906444	86.6837	1.02946	14.1261	0.015219	0.0095185	7
4945.97	0.245138	7789.01	36.3542	54.0491	3.05069	4.86342	0.254902	1.33029e-05	0.000753949	0.00961142	86.1869	1.03619	14.1353	0.013784	0.0093005	7
5351.55	0.247591	7724.29	34.9084	53.3875	3.05965	4.70964	0.25827	1.14168e-05	0.00117088	0.0090286	86.0959	1.05015	13.9225	0.013241	0.0092805	7
5006	0.22874	6883.03	37.3782	51.2788	3.00708	4.81066	0.256054	1.10022e-05	0.000845226	0.00934734	98.6344	1.03381	14.0225	0.014222	0.0089261	7
5345.93	0.219136	7980.74	29.9698	54.5098	3.06495	4.84774	0.255019	1.26146e-05	0.00077949	0.00945572	89.7659	1.03979	14.1218	0.013291	0.0094064	7
5044.65	0.242496	7871.09	33.1261	54.3782	3.06116	4.749	0.258731	1.13667e-05	0.00118652	0.00983257	85.9632	1.04509	14.0341	0.013859	0.0091262	7
6262.05	0.20553	8416.85	30.4438	53.9429	3.03588	4.85085	0.250854	1.23347e-05	0.000957127	0.00925636	89.7578	1.03316	14.2224	0.01413	0.0097309	7
5331.61	0.201548	7722.29	35.5506	53.5505	3.09457	4.75562	0.259297	1.18253e-05	0.000983835	0.00919139	93.8251	1.04571	13.9216	0.014376	0.009337	7
5798.28	0.208882	7777.52	37.5195	53.137	3.04417	4.80669	0.251806	1.19871e-05	0.00092808	0.00932308	95.0926	1.0308	14.144	0.014098	0.009513	7
5577.37	0.184628	7831.7	37.7327	30.0948	2.42304	4.60153	0.327737	1.23331e-05	0.000937059	0.00923179	99.5919	1.07474	14.5553	0.010473	0.0072991	7
5896.35	0.217306	7597.55	34.0734	53.7202	3.05584	4.80178	0.249776	1.15327e-05	0.000885411	0.00907122	97.5254	1.02938	14.0594	0.015604	0.0095523	7
5449.29	0.241376	8475.06	25.7132	54.5275	3.03146	4.91431	0.253609	1.25139e-05	0.000816578	0.00929156	90.3157	1.03366	14.2204	0.01574	0.0097087	7
5707.91	0.211378	7538.43	35.1187	49.8614	2.97463	4.78772	0.259078	1.15373e-05	0.000876821	0.00906404	86.7148	1.03449	14.1691	0.013832	0.0091828	7
5654.63	0.222664	7711.71	36.3897	51.5775	3.00575	4.79858	0.25593	1.15317e-05	0.000873342	0.00906475	86.6989	1.0362	14.1845	0.013053	0.0093017	7
5576	0.208076	8175.68	34.4057	53.6575	3.04479	4.80873	0.256124	1.15098e-05	0.000887038	0.00985182	86.5969	1.03771	14.1634	0.013763	0.0094411	7
5046.78	0.223031	7976.69	30.4663	54.1968	3.04111	4.98715	0.254852	1.20973e-05	0.000794157	0.00940549	89.6214	1.03083	14.2468	0.014478	0.0094351	7
5244.08	0.239378	7680.48	36.6154	52.8109	3.03536	4.81342	0.25488	1.15204e-05	0.000869018	0.00906104	98.7492	1.03112	14.1633	0.014488	0.0092547	7
5240.22	0.24454	7780.15	35.4492	53.3758	3.04091	4.8118	0.253276	1.15356e-05	0.000872604	0.00906495	98.7707	1.03728	14.1715	0.012781	0.0092756	7
5486.55	0.207758	7411.21	35.1413	53.2422	3.04911	4.85314	0.253145	1.34853e-05	0.000820867	0.0092084	98.9717	1.03828	13.9749	0.013876	0.0093126	7
4762.13	0.22212	7455.94	37.164	52.2537	3.03664	4.8743	0.25823	1.11033e-05	0.000740313	0.00946176	94.0354	1.03255	14.2034	0.013643	0.0091158	7
5062.55	0.219397	8409.44	37.7738	52.2095	3.01922	4.86014	0.262494	1.09652e-05	0.000867903	0.00949827	84.812	1.03949	14.3311	0.012338	0.0092235	7
5710.44	0.228612	7604.1	33.5013	53.3175	3.04444	4.7998	0.251139	1.15763e-05	0.00089736	0.00904867	98.834	1.03093	14.0484	0.015469	0.0094865	7
5478.09	0.19945	7859	37.346	52.9921	3.05748	4.84837	0.255472	1.24808e-05	0.000901277	0.00920973	90.2502	1.03289	14.2293	0.013375	0.0094225	7
5834.56	0.210306	7898.8	29.845	54.0936	3.06189	4.78213	0.253882	1.00521e-05	0.00096835	0.00935059	89.3813	1.03976	14.0367	0.014299	0.0094773	7
5401.91	0.228019	7736.44	36.5124	53.5331	3.052	4.80075	0.252221	1.19198e-05	0.000926591	0.00932215	95.0691	1.03239	14.1731	0.013764	0.0093837	7
5267.48	0.222338	6918.99	28.9745	54.0214	3.06724	4.7949	0.25005	1.18484e-05	0.000827837	0.00935799	95.0024	1.03791	14.0084	0.012875	0.0092212	7
5510.51	0.213044	7570.53	37.4517	52.7801	3.04783	4.79466	0.254659	1.24469e-05	0.000925054	0.00928818	90.2605	1.0303	14.1605	0.014255	0.009345	7
5424.48	0.197183	7148.68	37.3708	33.4029	2.54383	4.62329	0.308447	1.15098e-05	0.000863119	0.00904384	83.8068	1.05797	14.5295	0.012139	0.0077607	7
5521.26	0.217096	8725.98	32.1512	52.0449	2.9908	4.89689	0.25872	1.24284e-05	0.000771997	0.00925879	95.7648	1.03593	14.3723	0.012999	0.0094627	7
6071.25	0.20993	8723.8	31.4857	53.6357	3.04957	4.76227	0.253817	1.17179e-05	0.00101178	0.00923362	94.6367	1.03227	14.3355	0.014019	0.00966	7
5307.84	0.22316	7476.8	39.5537	52.3231	3.05739	4.71139	0.258377	1.13336e-05	0.00116303	0.00901583	98.483	1.03984	13.988	0.014709	0.0090748	7
5945.76	0.224161	7691.33	32.5052	53.6316	3.04566	4.79829	0.249504	1.15649e-05	0.000889559	0.00907166	98.8106	1.02943	14.0655	0.015791	0.0095931	7
6204.59	0.216376	8201.23	31.4504	54.1037	3.04081	4.79455	0.249565	1.22381e-05	0.000956208	0.00938681	96.0265	1.02936	14.1749	0.015454	0.0097248	7
5483.92	0.228707	7897.57	30.0914	51.9949	3.02364	4.6159	0.261131	1.13066e-05	0.00136818	0.00980784	88.5847	1.04084	14.1321	0.014237	0.0090615	7
5697.34	0.228397	8831.85	25.5344	53.4658	3.02098	4.82994	0.25654	1.26419e-05	0.000798467	0.00929545	90.6603	1.04139	14.2637	0.013736	0.0097104	7
5608.6	0.218465	7865.06	30.8782	53.6291	3.0288	4.92121	0.251101	1.16347e-05	0.000726064	0.00909325	98.9245	1.03255	14.16	0.014207	0.0095128	7
5542.88	0.217546	7981.17	36.524	52.2594	3.00766	4.79897	0.25679	1.15146e-05	0.000874735	0.00985189	86.6102	1.03307	14.2178	0.013679	0.0093574	7
5719.46	0.218852	7632.16	36.2132	53.5757	3.06351	4.80667	0.252805	1.15282e-05	0.000880531	0.00906356	86.6653	1.0305	14.0715	0.015264	0.0094975	7
6326.26	0.209037	8270.45	35.0624	53.236	3.04306	4.76614	0.248433	1.22952e-05	0.00094246	0.00924846	89.6283	1.02338	14.3819	0.015187	0.0099751	7
5659.53	0.224401	7398.27	29.0297	53.1376	3.03171	4.85072	0.252332	1.17712e-05	0.00070885	0.00904997	82.3374	1.03822	14.0711	0.012795	0.009402	7
6146.18	0.214194	8193.82	30.4237	54.3283	3.0452	4.79755	0.250201	1.22421e-05	0.00096317	0.0093865	96.0196	1.03388	14.1484	0.014494	0.0096566	7
5854.16	0.214715	7495.96	33.1063	53.2867	3.0544	4.81949	0.252143	1.15882e-05	0.000896582	0.00904873	83.4106	1.02939	14.0507	0.015531	0.0095223	7
5773.98	0.208442	7571.42	33.6723	47.018	2.90345	4.75741	0.265628	1.15581e-05	0.000883576	0.00906814	86.8172	1.03538	14.2375	0.014044	0.0089902	7
5692.56	0.215089	7966.56	33.7852	53.5966	3.06082	4.77111	0.253632	1.20884e-05	0.0009627	0.00927773	94.1251	1.03661	14.1062	0.013924	0.0094535	7
5324.5	0.212182	8103.66	35.501	47.659	2.90116	4.69083	0.269566	1.58181e-05	0.00116071	0.00999224	99.9249	1.04169	14.3406	0.0125	0.0087346	7
6150.03	0.21369	7875.04	26.9071	54.0271	3.0439	4.79844	0.250076	1.24972e-05	0.000998672	0.0091934	95.4634	1.03501	14.064	0.015072	0.0096146	7
5355.4	0.245651	7872.78	31.2996	54.3264	3.05708	4.78095	0.256324	1.13714e-05	0.000916682	0.00922303	87.5857	1.05206	13.9119	0.013426	0.0095236	7
5817.47	0.20969	7595.92	33.407	50.6132	2.98668	4.78911	0.257425	1.15584e-05	0.000883582	0.00907031	86.8083	1.03656	14.1735	0.013111	0.0092304	7
6139.44	0.200816	9622.9	33.8132	53.2072	3.04272	4.64322	0.259582	1.29839e-05	0.00153067	0.00995846	95.0338	1.0367	14.401	0.014724	0.009605	7
5617.4	0.214297	7831.73	36.8639	53.5439	3.05191	4.80823	0.252117	1.19521e-05	0.000923227	0.00932036	95.0899	1.03477	14.1585	0.013215	0.0094533	7
6165.88	0.211102	9265.68	25.9145	53.5973	3.03869	4.75539	0.25736	1.00525e-05	0.00103733	0.00931546	92.3081	1.03789	14.3075	0.014864	0.0097979	7
5483.12	0.230604	7745.73	34.3452	53.0964	3.04496	4.8123	0.254471	1.15343e-05	0.000873185	0.00906464	86.6943	1.03291	14.1503	0.014071	0.0093487	7
5749.08	0.222727	7629.65	33.4374	53.7139	3.05857	4.80262	0.250605	1.15748e-05	0.000897209	0.00904891	97.4699	1.0299	14.0473	0.016078	0.0095478	7
5609.6	0.212772	7558.69	35.3053	50.1148	2.97905	4.78944	0.259325	1.1536e-05	0.000876348	0.00906403	86.7129	1.03867	14.1862	0.012568	0.0091463	7
5071.75	0.217743	7600.05	33.3524	54.0901	3.07024	4.88008	0.255811	1.267e-05	0.000757266	0.00933657	92.9793	1.03536	14.0806	0.014239	0.0092468	7
6064.58	0.230986	8011.81	33.9706	54.139	3.05276	4.74133	0.248194	1.23284e-05	0.000965171	0.0092072	95.8061	1.03026	14.2181	0.014002	0.0096491	7
5672.41	0.200199	7674.64	36.2062	53.1368	3.07913	4.78958	0.255457	1.14637e-05	0.000868645	0.0090633	86.6296	1.03063	14.0925	0.015327	0.009474	7
5205.15	0.232696	7298.2	32.9142	52.248	3.01996	4.84813	0.254453	1.12322e-05	0.000738178	0.0090201	99.8453	1.03488	14.0696	0.013811	0.0091388	7
5705.32	0.218094	7615.29	36.476	53.2865	3.06163	4.79925	0.252806	1.15275e-05	0.000877928	0.00906349	86.6639	1.02884	14.0945	0.015464	0.009514	7
5205.55	0.2429	8008.51	38.123	53.4827	3.04795	4.80068	0.255373	1.20062e-05	0.000938777	0.00935146	89.4273	1.03475	14.1895	0.01379	0.0093328	7
5074.29	0.226395	7719.27	31.1631	53.9508	3.05176	4.91888	0.253263	1.22116e-05	0.000731642	0.00942177	89.7896	1.02837	14.2168	0.015064	0.0094901	7
5685.88	0.20844	7792.76	37.5277	53.2346	3.05265	4.79642	0.254392	1.18428e-05	0.000938866	0.00932712	90.8806	1.03407	14.1106	0.014091	0.0094109	7
5974.34	0.222685	7639.15	32.534	53.6519	3.05171	4.81617	0.251027	1.15871e-05	0.000897923	0.00904013	83.3585	1.03006	14.0419	0.015786	0.0096006	7
5687.81	0.197639	8727.47	31.3397	53.4246	3.0472	4.92075	0.256369	1.24242e-05	0.000693412	0.00926997	89.9619	1.02675	14.3361	0.016008	0.0098045	7
6175.76	0.216098	8200.29	31.5691	54.0693	3.0414	4.79506	0.249825	1.22367e-05	0.000955938	0.00938654	96.0299	1.0294	14.1763	0.015409	0.0097147	7
6022.45	0.217055	7624.1	32.823	53.3361	3.04759	4.81454	0.250992	1.15794e-05	0.000896973	0.00904857	83.3956	1.03056	14.0466	0.015703	0.0095958	7
5817.81	0.218114	9211.51	32.9837	51.8038	2.99631	4.74666	0.260591	1.37002e-05	0.000971034	0.00940172	99.9996	1.04095	14.3561	0.013411	0.0095152	7
5248.1	0.217327	8354.32	34.2103	51.5656	3.02825	4.63075	0.26658	1.12783e-05	0.00143018	0.0098227	89.7235	1.04566	14.1933	0.013299	0.0089541	7
5639.77	0.223248	7813.9	37.5422	52.8862	3.0405	4.79655	0.252394	1.24236e-05	0.000881327	0.00923806	90.0902	1.02722	14.2423	0.014586	0.0095485	7
5168.96	0.225759	7318.94	38.2832	54.3477	3.05971	4.90989	0.252638	1.20729e-05	0.000760874	0.00935923	93.9163	1.03527	13.9451	0.015094	0.0093369	7
5865.92	0.213771	7573.48	33.4502	49.4024	2.96057	4.78287	0.26117	1.15775e-05	0.000896362	0.00904585	83.4168	1.02709	14.1757	0.016275	0.0093658	7
5732.34	0.20607	7873.1	37.9514	52.7639	3.0472	4.79881	0.255053	1.22814e-05	0.000928414	0.00929781	90.4175	1.03025	14.1281	0.015542	0.0095132	7
5273.92	0.223379	8165.17	39.5303	53.4569	3.04934	4.88885	0.254084	1.12321e-05	0.000843065	0.00913708	95.244	1.02959	14.2914	0.014076	0.0095349	7
6002.45	0.207416	8243.53	28.3835	54.2723	3.04622	4.83665	0.249166	9.97628e-06	0.000852439	0.00947339	95.0644	1.03125	14.282	0.013739	0.0097753	7
5792.04	0.198783	8322.87	30.0344	45.6298	2.82441	4.79834	0.271299	1.1335e-05	0.000855602	0.00974999	99.7945	1.04248	14.3508	0.013225	0.0089462	7
6870.8	0.195035	9771.9	31.7178	44.8211	2.78851	4.72354	0.272516	1.13994e-05	0.000834902	0.00988962	95.9625	1.03798	14.6011	0.013756	0.0093358	7
5855.9	0.210093	7653.72	35.5057	52.986	3.0523	4.8173	0.25259	1.15341e-05	0.000873325	0.00906527	86.694	1.02785	14.1122	0.015214	0.009576	7
5677.31	0.211625	8055.86	28.6036	53.9487	3.05511	4.8479	0.253107	1.25841e-05	0.000783021	0.00929866	91.1348	1.02941	14.2181	0.015088	0.0096248	7
5619.29	0.208349	7536.7	37.5087	53.2006	3.0616	4.7735	0.252199	1.19768e-05	0.000945466	0.00928096	94.8561	1.03467	14.086	0.013515	0.0093884	7
5411.8	0.231868	7733.91	24.7859	56.2668	3.05388	5.03666	0.247595	1.31564e-05	0.0009907	0.0092867	78.9082	1.03206	14.2227	0.013977	0.0097489	7
6079.77	0.215857	8205.98	31.0794	54.2	3.04377	4.80394	0.250442	1.2232e-05	0.000960186	0.00938675	96.0446	1.03228	14.1644	0.014741	0.0096526	7
6070.34	0.217049	8467.52	30.9829	54.5854	3.04167	4.86389	0.250569	1.23334e-05	0.000957688	0.00925649	89.7522	1.03492	14.2322	0.013455	0.0097099	7
5623	0.204919	7854.71	38.2614	52.9101	3.05818	4.78773	0.254581	1.22789e-05	0.00091422	0.00929178	90.3196	1.02984	14.2193	0.014196	0.0094819	7
5635.43	0.213037	7554.05	35.628	50.1531	2.9839	4.79137	0.258945	1.15339e-05	0.00087311	0.00906347	86.7011	1.03396	14.1676	0.013951	0.0091945	7
5952.5	0.215482	8835.32	34.535	54.1949	3.04106	4.88159	0.253131	1.2465e-05	0.000723715	0.00927581	90.0351	1.0331	14.2838	0.014229	0.0098245	7
6043.6	0.219446	8247.34	27.9788	54.4715	3.04999	4.80854	0.250864	1.25123e-05	0.00100714	0.00920122	95.4963	1.04039	14.0717	0.014472	0.0097262	7
4930.36	0.214448	7984.03	28.7282	54.3384	3.0497	4.97417	0.257429	1.15334e-05	0.000935743	0.00968502	84.3393	1.03641	14.212	0.013873	0.009358	7
5347.52	0.22167	8026.26	33.4413	53.6506	3.05102	4.86463	0.254709	1.20714e-05	0.00075654	0.00941641	89.8587	1.02812	14.2243	0.015162	0.0095345	7
5368.52	0.210506	8330.3	23.6603	54.8525	3.082	4.85723	0.256103	1.27028e-05	0.000801793	0.00920863	94.7066	1.03746	14.2146	0.014258	0.0096385	7
6513.74	0.214611	9411.24	27.3495	54.0406	3.02899	4.75069	0.253005	1.02913e-05	0.00105408	0.0094821	96.2377	1.03551	14.3266	0.015235	0.0099457	7
6072.38	0.224922	9124.83	26.326	53.8778	3.03516	4.74943	0.254462	1.00186e-05	0.00103878	0.00932054	92.2322	1.03835	14.3786	0.012682	0.0097694	7
5371.65	0.222184	7680.11	35.54	54.1932	3.06614	4.81967	0.252619	1.14892e-05	0.000790205	0.00938646	95.271	1.03735	14.0718	0.013387	0.0093647	7
